YEAR,UTILITY_ID,UTILITY_NAME,STATE,COUNTY
2007,34,Abbeville City of,SC,Abbeville
2007,55,Aberdeen City of,MS,Monroe
2007,59,City of Abbeville,LA,Vermilion
2007,84,A & N Electric Coop,MD,Somerset
2007,84,A & N Electric Coop,VA,Accomack
2007,84,A & N Electric Coop,VA,Northampton
2007,87,City of Ada,MN,Norman
2007,97,Adams Electric Coop,IL,Adams
2007,97,Adams Electric Coop,IL,Brown
2007,97,Adams Electric Coop,IL,Schuyler
2007,108,Adams-Columbia Electric Coop,WI,Adams
2007,108,Adams-Columbia Electric Coop,WI,Columbia
2007,108,Adams-Columbia Electric Coop,WI,Dane
2007,108,Adams-Columbia Electric Coop,WI,Dodge
2007,108,Adams-Columbia Electric Coop,WI,Green Lake
2007,108,Adams-Columbia Electric Coop,WI,Jefferson
2007,108,Adams-Columbia Electric Coop,WI,Marquette
2007,108,Adams-Columbia Electric Coop,WI,Portage
2007,108,Adams-Columbia Electric Coop,WI,Sauk
2007,108,Adams-Columbia Electric Coop,WI,Waupaca
2007,108,Adams-Columbia Electric Coop,WI,Waushara
2007,108,Adams-Columbia Electric Coop,WI,Wood
2007,118,"Adams Rural Electric Coop, Inc",OH,Adams
2007,118,"Adams Rural Electric Coop, Inc",OH,Brown
2007,118,"Adams Rural Electric Coop, Inc",OH,Highland
2007,118,"Adams Rural Electric Coop, Inc",OH,Pike
2007,118,"Adams Rural Electric Coop, Inc",OH,Scioto
2007,122,Village of Arcade,NY,Cattaraugus
2007,122,Village of Arcade,NY,Erie
2007,122,Village of Arcade,NY,Wyoming
2007,123,City of Adel,GA,Cook
2007,123,City of Adel,GA,Tift
2007,149,City of Afton,IA,Union
2007,150,Adrian Public Utilities Comm,MN,Nobles
2007,155,Agralite Electric Coop,MN,Big Stone
2007,155,Agralite Electric Coop,MN,Pope
2007,155,Agralite Electric Coop,MN,Stevens
2007,155,Agralite Electric Coop,MN,Swift
2007,157,Town of Advance,IN,Boone
2007,162,Aiken Electric Coop Inc,SC,Aiken
2007,162,Aiken Electric Coop Inc,SC,Barnwell
2007,162,Aiken Electric Coop Inc,SC,Calhoun
2007,162,Aiken Electric Coop Inc,SC,Edgefield
2007,162,Aiken Electric Coop Inc,SC,Greenwood
2007,162,Aiken Electric Coop Inc,SC,Lexington
2007,162,Aiken Electric Coop Inc,SC,McCormick
2007,162,Aiken Electric Coop Inc,SC,Orangeburg
2007,162,Aiken Electric Coop Inc,SC,Saluda
2007,174,Aitkin Public Utilities Comm,MN,Aitkin
2007,176,Ajo Improvement Company,AZ,Pima
2007,182,City of Akron,IA,Plymouth
2007,183,Village of Akron,NY,Erie
2007,191,Alamo Power District No 3,NV,Lincoln
2007,192,Akiachak Native Community Electric Co,AK,Akiachak
2007,192,Akiachak Native Community Electric Co,AK,Bethel
2007,195,Alabama Power Co,AL,Autauga
2007,195,Alabama Power Co,AL,Baldwin
2007,195,Alabama Power Co,AL,Barbour
2007,195,Alabama Power Co,AL,Bibb
2007,195,Alabama Power Co,AL,Blount
2007,195,Alabama Power Co,AL,Bullock
2007,195,Alabama Power Co,AL,Butler
2007,195,Alabama Power Co,AL,Calhoun
2007,195,Alabama Power Co,AL,Chambers
2007,195,Alabama Power Co,AL,Cherokee
2007,195,Alabama Power Co,AL,Chilton
2007,195,Alabama Power Co,AL,Choctaw
2007,195,Alabama Power Co,AL,Clarke
2007,195,Alabama Power Co,AL,Clay
2007,195,Alabama Power Co,AL,Cleburne
2007,195,Alabama Power Co,AL,Coffee
2007,195,Alabama Power Co,AL,Conecuh
2007,195,Alabama Power Co,AL,Coosa
2007,195,Alabama Power Co,AL,Covington
2007,195,Alabama Power Co,AL,Crenshaw
2007,195,Alabama Power Co,AL,Cullman
2007,195,Alabama Power Co,AL,Dale
2007,195,Alabama Power Co,AL,Dallas
2007,195,Alabama Power Co,AL,Elmore
2007,195,Alabama Power Co,AL,Escambia
2007,195,Alabama Power Co,AL,Etowah
2007,195,Alabama Power Co,AL,Fayette
2007,195,Alabama Power Co,AL,Franklin
2007,195,Alabama Power Co,AL,Geneva
2007,195,Alabama Power Co,AL,Greene
2007,195,Alabama Power Co,AL,Hale
2007,195,Alabama Power Co,AL,Henry
2007,195,Alabama Power Co,AL,Houston
2007,195,Alabama Power Co,AL,Jefferson
2007,195,Alabama Power Co,AL,Lamar
2007,195,Alabama Power Co,AL,Lawrence
2007,195,Alabama Power Co,AL,Lee
2007,195,Alabama Power Co,AL,Lowndes
2007,195,Alabama Power Co,AL,Macon
2007,195,Alabama Power Co,AL,Marengo
2007,195,Alabama Power Co,AL,Marion
2007,195,Alabama Power Co,AL,Marshall
2007,195,Alabama Power Co,AL,Mobile
2007,195,Alabama Power Co,AL,Monroe
2007,195,Alabama Power Co,AL,Montgomery
2007,195,Alabama Power Co,AL,Perry
2007,195,Alabama Power Co,AL,Pickens
2007,195,Alabama Power Co,AL,Randolph
2007,195,Alabama Power Co,AL,Russell
2007,195,Alabama Power Co,AL,Saint Clair
2007,195,Alabama Power Co,AL,Shelby
2007,195,Alabama Power Co,AL,Sumter
2007,195,Alabama Power Co,AL,Talladega
2007,195,Alabama Power Co,AL,Tallapoosa
2007,195,Alabama Power Co,AL,Tuscaloosa
2007,195,Alabama Power Co,AL,Walker
2007,195,Alabama Power Co,AL,Washington
2007,195,Alabama Power Co,AL,Wilcox
2007,195,Alabama Power Co,AL,Winston
2007,198,City of Alton,IA,Sioux
2007,201,City of Alachua,FL,Alachua
2007,202,Town of Black Creek,NC,Wilson
2007,207,City of Alameda,CA,Alameda
2007,213,Alaska Electric Light&Power Co,AK,Juneau
2007,219,Alaska Power Co,AK,Haines
2007,219,Alaska Power Co,AK,Prince of Wales
2007,219,Alaska Power Co,AK,Southeast Fairbanks
2007,219,Alaska Power Co,AK,Yukon Koyuku
2007,221,"Alaska Village Elec Coop, Inc",AK,Kodiak Island Borough
2007,228,City of Albany,MO,Gentry
2007,229,City of Albany,IL,Whiteside
2007,230,Albany Water Gas & Light Comm,GA,Dougherty
2007,230,Albany Water Gas & Light Comm,GA,Lee
2007,232,City of Albemarle,NC,Stanly
2007,240,Albemarle Electric Member Corp,NC,Camden
2007,240,Albemarle Electric Member Corp,NC,Chowan
2007,240,Albemarle Electric Member Corp,NC,Currituck
2007,240,Albemarle Electric Member Corp,NC,Pasquotank
2007,240,Albemarle Electric Member Corp,NC,Perquimans
2007,241,Albertville Municipal Utils Bd,AL,Marshall
2007,244,City of Albion,ID,Cassia
2007,244,City of Albion,ID,Marshall
2007,266,City of Alpha,MN,Jackson
2007,276,Alcorn County Elec Power Assn,MS,Alcorn
2007,282,Village of Arcadia,OH,Hancock
2007,287,"Alder Mutual Light Co, Inc",WA,Pierce
2007,289,City of Alexander City,AL,Tallapoosa
2007,295,City of Alexandria,MN,Douglas
2007,296,"Alfalfa Electric Coop, Inc",KS,Barber
2007,296,"Alfalfa Electric Coop, Inc",KS,Harper
2007,296,"Alfalfa Electric Coop, Inc",OK,Alfalfa
2007,296,"Alfalfa Electric Coop, Inc",OK,Garfield
2007,296,"Alfalfa Electric Coop, Inc",OK,Grant
2007,296,"Alfalfa Electric Coop, Inc",OK,Major
2007,296,"Alfalfa Electric Coop, Inc",OK,Woods
2007,298,City of Alexandria,LA,Rapides
2007,305,Alger-Delta Coop Electric Assn,MI,Alger
2007,305,Alger-Delta Coop Electric Assn,MI,Delta
2007,305,Alger-Delta Coop Electric Assn,MI,Dickinson
2007,305,Alger-Delta Coop Electric Assn,MI,Marquette
2007,305,Alger-Delta Coop Electric Assn,MI,Menominee
2007,305,Alger-Delta Coop Electric Assn,MI,Schoolcraft
2007,307,Algoma Utility Comm,WI,Kewaunee
2007,308,City of Acworth,GA,Bartow
2007,308,City of Acworth,GA,Cobb
2007,309,City of Algona,IA,Kossuth
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Allamakee
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Bremer
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Chickasaw
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Clayton
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Delaware
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Dubuque
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Fayette
2007,329,"Allamakee-Clayton El Coop, Inc",IA,Winneshiek
2007,366,City of Allendale,IL,Wabash
2007,367,City of Alliance,NE,Box Butte
2007,385,City of Alma,KS,Wabaunsee
2007,392,Alpena Power Co,MI,Alcona
2007,392,Alpena Power Co,MI,Alpena
2007,392,Alpena Power Co,MI,Montmorency
2007,392,Alpena Power Co,MI,Presque Isle
2007,405,City of Alta,IA,Buena Vista
2007,406,Altamont City of,IL,Effingham
2007,407,Altamaha Electric Member Corp,GA,Emanuel
2007,407,Altamaha Electric Member Corp,GA,Johnson
2007,407,Altamaha Electric Member Corp,GA,Laurens
2007,407,Altamaha Electric Member Corp,GA,Montgomery
2007,407,Altamaha Electric Member Corp,GA,Tattnall
2007,407,Altamaha Electric Member Corp,GA,Toombs
2007,407,Altamaha Electric Member Corp,GA,Treutlen
2007,408,City of Altamont,KS,Labette
2007,416,City of Altus,OK,Jackson
2007,432,City of Alta Vista,IA,Chickasaw
2007,471,Amana Society Service Co,IA,Iowa
2007,482,City of Alvarado,MN,Marshall
2007,554,Ames City of,IA,Story
2007,560,City of Amherst,OH,Lorain
2007,562,Amicalola Electric Member Corp,GA,Bartow
2007,562,Amicalola Electric Member Corp,GA,Cherokee
2007,562,Amicalola Electric Member Corp,GA,Dawson
2007,562,Amicalola Electric Member Corp,GA,Fannin
2007,562,Amicalola Electric Member Corp,GA,Forsyth
2007,562,Amicalola Electric Member Corp,GA,Gilmer
2007,562,Amicalola Electric Member Corp,GA,Gordon
2007,562,Amicalola Electric Member Corp,GA,Lumpkin
2007,562,Amicalola Electric Member Corp,GA,Murray
2007,562,Amicalola Electric Member Corp,GA,Pickens
2007,571,City of Amory,MS,Monroe
2007,577,City of Alcoa Utilities,TN,Blount
2007,588,Anadarko Public Works Auth,OK,Caddo
2007,590,City of Anaheim,CA,Orange
2007,599,Anchorage Municipality of,AK,Anchorage
2007,604,City of Andalusia,AL,Covington
2007,636,City of Anderson,IN,Madison
2007,653,Andreanof Electric Corp,AK,Aleutians West
2007,661,Village of Andover,NY,Allegany
2007,669,Village of Angelica,NY,Allegany
2007,682,City of Anita,IA,Cass
2007,689,Anoka Electric Coop,MN,Anoka
2007,689,Anoka Electric Coop,MN,Chisago
2007,689,Anoka Electric Coop,MN,Hennepin
2007,689,Anoka Electric Coop,MN,Isanti
2007,689,Anoka Electric Coop,MN,Ramsey
2007,689,Anoka Electric Coop,MN,Sherburne
2007,689,Anoka Electric Coop,MN,Washington
2007,690,City of Bardstown,KY,Nelson
2007,691,City of Anoka,MN,Anoka
2007,691,City of Anoka,MN,Hennepin
2007,694,Anza Electric Coop Inc,CA,Riverside
2007,695,City of Ansley,NE,Custer
2007,700,City of Anthon,IA,Woodbury
2007,701,City of Anthony,KS,Harper
2007,719,Town of Apex,NC,Wake
2007,723,City of Aplington,IA,Butler
2007,727,Appalachian Electric Coop,TN,Grainger
2007,727,Appalachian Electric Coop,TN,Hamblen
2007,727,Appalachian Electric Coop,TN,Jefferson
2007,727,Appalachian Electric Coop,TN,Sevier
2007,733,Appalachian Power Co,VA,Albemarle
2007,733,Appalachian Power Co,VA,Amherst
2007,733,Appalachian Power Co,VA,Appomattox
2007,733,Appalachian Power Co,VA,Bedford
2007,733,Appalachian Power Co,VA,Bland
2007,733,Appalachian Power Co,VA,Botetourt
2007,733,Appalachian Power Co,VA,Buchanan
2007,733,Appalachian Power Co,VA,Buckingham
2007,733,Appalachian Power Co,VA,Campbell
2007,733,Appalachian Power Co,VA,Carroll
2007,733,Appalachian Power Co,VA,Craig
2007,733,Appalachian Power Co,VA,Dickenson
2007,733,Appalachian Power Co,VA,Floyd
2007,733,Appalachian Power Co,VA,Fluvanna
2007,733,Appalachian Power Co,VA,Franklin
2007,733,Appalachian Power Co,VA,Giles
2007,733,Appalachian Power Co,VA,Grayson
2007,733,Appalachian Power Co,VA,Henry
2007,733,Appalachian Power Co,VA,Montgomery
2007,733,Appalachian Power Co,VA,Nelson
2007,733,Appalachian Power Co,VA,Patrick
2007,733,Appalachian Power Co,VA,Pittsylvania
2007,733,Appalachian Power Co,VA,Pulaski
2007,733,Appalachian Power Co,VA,Roanoke
2007,733,Appalachian Power Co,VA,Russell
2007,733,Appalachian Power Co,VA,Scott
2007,733,Appalachian Power Co,VA,Smyth
2007,733,Appalachian Power Co,VA,Tazewell
2007,733,Appalachian Power Co,VA,Washington
2007,733,Appalachian Power Co,VA,Wise
2007,733,Appalachian Power Co,VA,Wythe
2007,733,Appalachian Power Co,WV,Boone
2007,733,Appalachian Power Co,WV,Cabell
2007,733,Appalachian Power Co,WV,Clay
2007,733,Appalachian Power Co,WV,Fayette
2007,733,Appalachian Power Co,WV,Greenbrier
2007,733,Appalachian Power Co,WV,Jackson
2007,733,Appalachian Power Co,WV,Kanawha
2007,733,Appalachian Power Co,WV,Lincoln
2007,733,Appalachian Power Co,WV,Logan
2007,733,Appalachian Power Co,WV,Mason
2007,733,Appalachian Power Co,WV,McDowell
2007,733,Appalachian Power Co,WV,Mercer
2007,733,Appalachian Power Co,WV,Mingo
2007,733,Appalachian Power Co,WV,Monroe
2007,733,Appalachian Power Co,WV,Nicholas
2007,733,Appalachian Power Co,WV,Putnam
2007,733,Appalachian Power Co,WV,Raleigh
2007,733,Appalachian Power Co,WV,Roane
2007,733,Appalachian Power Co,WV,Summers
2007,733,Appalachian Power Co,WV,Wayne
2007,733,Appalachian Power Co,WV,Wyoming
2007,750,Arab Electric Coop Inc,AL,Cullman
2007,750,Arab Electric Coop Inc,AL,Marshall
2007,752,City of Arapahoe,NE,Furnas
2007,764,City of Arcadia,KS,Crawford
2007,765,Arcadia City of,WI,Trempealeau
2007,768,Arcanum City of,OH,Darke
2007,789,Town of Argos,IN,Marshall
2007,792,City of Argyle,WI,Lafayette
2007,803,Arizona Public Service Co,AZ,Apache
2007,803,Arizona Public Service Co,AZ,Cochise
2007,803,Arizona Public Service Co,AZ,Coconino
2007,803,Arizona Public Service Co,AZ,Gila
2007,803,Arizona Public Service Co,AZ,Graham
2007,803,Arizona Public Service Co,AZ,Greenlee
2007,803,Arizona Public Service Co,AZ,Maricopa
2007,803,Arizona Public Service Co,AZ,Mohave
2007,803,Arizona Public Service Co,AZ,Navajo
2007,803,Arizona Public Service Co,AZ,Pima
2007,803,Arizona Public Service Co,AZ,Pinal
2007,803,Arizona Public Service Co,AZ,Santa Cruz
2007,803,Arizona Public Service Co,AZ,Yavapai
2007,803,Arizona Public Service Co,AZ,Yuma
2007,814,Entergy Arkansas Inc,AR,Arkansas
2007,814,Entergy Arkansas Inc,AR,Ashley
2007,814,Entergy Arkansas Inc,AR,Baxter
2007,814,Entergy Arkansas Inc,AR,Boone
2007,814,Entergy Arkansas Inc,AR,Bradley
2007,814,Entergy Arkansas Inc,AR,Calhoun
2007,814,Entergy Arkansas Inc,AR,Carroll
2007,814,Entergy Arkansas Inc,AR,Chicot
2007,814,Entergy Arkansas Inc,AR,Clark
2007,814,Entergy Arkansas Inc,AR,Clay
2007,814,Entergy Arkansas Inc,AR,Cleburne
2007,814,Entergy Arkansas Inc,AR,Cleveland
2007,814,Entergy Arkansas Inc,AR,Columbia
2007,814,Entergy Arkansas Inc,AR,Conway
2007,814,Entergy Arkansas Inc,AR,Craighead
2007,814,Entergy Arkansas Inc,AR,Crittenden
2007,814,Entergy Arkansas Inc,AR,Cross
2007,814,Entergy Arkansas Inc,AR,Dallas
2007,814,Entergy Arkansas Inc,AR,Desha
2007,814,Entergy Arkansas Inc,AR,Drew
2007,814,Entergy Arkansas Inc,AR,Faulkner
2007,814,Entergy Arkansas Inc,AR,Fulton
2007,814,Entergy Arkansas Inc,AR,Garland
2007,814,Entergy Arkansas Inc,AR,Grant
2007,814,Entergy Arkansas Inc,AR,Greene
2007,814,Entergy Arkansas Inc,AR,Hempstead
2007,814,Entergy Arkansas Inc,AR,Hot Spring
2007,814,Entergy Arkansas Inc,AR,Independence
2007,814,Entergy Arkansas Inc,AR,Izard
2007,814,Entergy Arkansas Inc,AR,Jackson
2007,814,Entergy Arkansas Inc,AR,Jefferson
2007,814,Entergy Arkansas Inc,AR,Johnson
2007,814,Entergy Arkansas Inc,AR,Lafayette
2007,814,Entergy Arkansas Inc,AR,Lawrence
2007,814,Entergy Arkansas Inc,AR,Lee
2007,814,Entergy Arkansas Inc,AR,Lincoln
2007,814,Entergy Arkansas Inc,AR,Logan
2007,814,Entergy Arkansas Inc,AR,Lonoke
2007,814,Entergy Arkansas Inc,AR,Marion
2007,814,Entergy Arkansas Inc,AR,Miller
2007,814,Entergy Arkansas Inc,AR,Mississippi
2007,814,Entergy Arkansas Inc,AR,Monroe
2007,814,Entergy Arkansas Inc,AR,Montgomery
2007,814,Entergy Arkansas Inc,AR,Nevada
2007,814,Entergy Arkansas Inc,AR,Newton
2007,814,Entergy Arkansas Inc,AR,Ouachita
2007,814,Entergy Arkansas Inc,AR,Perry
2007,814,Entergy Arkansas Inc,AR,Phillips
2007,814,Entergy Arkansas Inc,AR,Pike
2007,814,Entergy Arkansas Inc,AR,Poinsett
2007,814,Entergy Arkansas Inc,AR,Pope
2007,814,Entergy Arkansas Inc,AR,Prairie
2007,814,Entergy Arkansas Inc,AR,Pulaski
2007,814,Entergy Arkansas Inc,AR,Randolph
2007,814,Entergy Arkansas Inc,AR,Saline
2007,814,Entergy Arkansas Inc,AR,Scott
2007,814,Entergy Arkansas Inc,AR,Searcy
2007,814,Entergy Arkansas Inc,AR,Sharp
2007,814,Entergy Arkansas Inc,AR,St Francis
2007,814,Entergy Arkansas Inc,AR,Stone
2007,814,Entergy Arkansas Inc,AR,Union
2007,814,Entergy Arkansas Inc,AR,Van Buren
2007,814,Entergy Arkansas Inc,AR,White
2007,814,Entergy Arkansas Inc,AR,Woodruff
2007,814,Entergy Arkansas Inc,AR,Yell
2007,814,Entergy Arkansas Inc,TN,Shelby
2007,814,Entergy Arkansas Inc,TN,Tipton
2007,817,Arkansas Valley Elec Coop Corp,AR,Crawford
2007,817,Arkansas Valley Elec Coop Corp,AR,Franklin
2007,817,Arkansas Valley Elec Coop Corp,AR,Johnson
2007,817,Arkansas Valley Elec Coop Corp,AR,Logan
2007,817,Arkansas Valley Elec Coop Corp,AR,Madison
2007,817,Arkansas Valley Elec Coop Corp,AR,Newton
2007,817,Arkansas Valley Elec Coop Corp,AR,Pope
2007,817,Arkansas Valley Elec Coop Corp,AR,Scott
2007,817,Arkansas Valley Elec Coop Corp,AR,Sebastian
2007,817,Arkansas Valley Elec Coop Corp,AR,Yell
2007,817,Arkansas Valley Elec Coop Corp,OK,Adair
2007,817,Arkansas Valley Elec Coop Corp,OK,Le Flore
2007,817,Arkansas Valley Elec Coop Corp,OK,Sequoyah
2007,828,City of Arlington,MN,Sibley
2007,831,City of Arlington,SD,Brookings
2007,831,City of Arlington,SD,Kingsbury
2007,832,City of Arma,KS,Crawford
2007,871,Village of Arnold,NE,Custer
2007,878,Atmautluak Tribal Utilities,AK,Bethel
2007,887,"Arrowhead Electric Coop, Inc",MN,Cook
2007,887,"Arrowhead Electric Coop, Inc",MN,Lake
2007,902,Town of Ashburnham,MA,Worcester
2007,906,Town of Ashland,NH,Grafton
2007,907,City of Ashland,OR,Jackson
2007,911,City of Ashland,KS,Clark
2007,918,City of Aspen,CO,Pitkin
2007,925,"Ashley Chicot Elec Coop, Inc",AR,Ashley
2007,925,"Ashley Chicot Elec Coop, Inc",AR,Chicot
2007,925,"Ashley Chicot Elec Coop, Inc",AR,Drew
2007,925,"Ashley Chicot Elec Coop, Inc",LA,Morehouse
2007,942,Atchison-Holt Electric Coop,IA,Fremont
2007,942,Atchison-Holt Electric Coop,IA,Page
2007,942,Atchison-Holt Electric Coop,MO,Atchison
2007,942,Atchison-Holt Electric Coop,MO,Holt
2007,942,Atchison-Holt Electric Coop,MO,Nodaway
2007,942,Atchison-Holt Electric Coop,NE,Nemaha
2007,944,City of Athens,AL,Limestone
2007,947,Athens Utility Board,TN,McMinn
2007,963,Atlantic City Electric Co,NJ,Atlantic
2007,963,Atlantic City Electric Co,NJ,Burlington
2007,963,Atlantic City Electric Co,NJ,Camden
2007,963,Atlantic City Electric Co,NJ,Cape May
2007,963,Atlantic City Electric Co,NJ,Cumberland
2007,963,Atlantic City Electric Co,NJ,Gloucester
2007,963,Atlantic City Electric Co,NJ,Ocean
2007,963,Atlantic City Electric Co,NJ,Salem
2007,965,Atlantic Municipal Utilities,IA,Audubon
2007,965,Atlantic Municipal Utilities,IA,Cass
2007,965,Atlantic Municipal Utilities,IA,Pottawattamie
2007,965,Atlantic Municipal Utilities,IA,Shelby
2007,989,City of Attica,KS,Harper
2007,993,Auburn Board of Public Works,NE,Johnson
2007,993,Auburn Board of Public Works,NE,Nemaha
2007,993,Auburn Board of Public Works,NE,Richardson
2007,994,City of Auburn,IN,De Kalb
2007,995,City of Auburn,IA,Sac
2007,998,City of Augusta,KS,Butler
2007,1000,City of Augusta,AR,Woodruff
2007,1002,City of Aurelia,IA,Cherokee
2007,1004,City of Aurora,SD,Brookings
2007,1009,Austin City of,MN,Mower
2007,1015,Austin Energy,TX,Travis
2007,1015,Austin Energy,TX,Williamson
2007,1024,Ava City of,MO,Douglas
2007,1024,Ava City of,MO,Lafayette
2007,1028,Town of Avilla,IN,Noble
2007,1033,City of Axtell,KS,Marshall
2007,1036,Town of Ayden,NC,Pitt
2007,1046,Aztec City of,NM,San Juan
2007,1050,City of Azusa,CA,Los Angeles
2007,1062,BARC Electric Coop Inc,VA,Alleghany
2007,1062,BARC Electric Coop Inc,VA,Augusta
2007,1062,BARC Electric Coop Inc,VA,Bath
2007,1062,BARC Electric Coop Inc,VA,Highland
2007,1062,BARC Electric Coop Inc,VA,Rockbridge
2007,1080,City of Badger,SD,Kingsbury
2007,1101,Bagley Public Utilities Comm,MN,Clearwater
2007,1119,Town of Bainbridge,IN,Putnam
2007,1148,City of Baldwin City,KS,Douglas
2007,1149,Baldwin County El Member Corp,AL,Baldwin
2007,1149,Baldwin County El Member Corp,AL,Monroe
2007,1167,Baltimore Gas & Electric Co,MD,Anne Arundel
2007,1167,Baltimore Gas & Electric Co,MD,Baltimore
2007,1167,Baltimore Gas & Electric Co,MD,Balto. City
2007,1167,Baltimore Gas & Electric Co,MD,Calvert
2007,1167,Baltimore Gas & Electric Co,MD,Carroll
2007,1167,Baltimore Gas & Electric Co,MD,Cecil
2007,1167,Baltimore Gas & Electric Co,MD,Harford
2007,1167,Baltimore Gas & Electric Co,MD,Howard
2007,1167,Baltimore Gas & Electric Co,MD,Montgomery
2007,1167,Baltimore Gas & Electric Co,MD,Prince Georges
2007,1169,Bailey County Elec Coop Assn,TX,Bailey
2007,1169,Bailey County Elec Coop Assn,TX,Castro
2007,1169,Bailey County Elec Coop Assn,TX,Cochran
2007,1169,Bailey County Elec Coop Assn,TX,Lamb
2007,1169,Bailey County Elec Coop Assn,TX,Parmer
2007,1170,Bamberg Board of Public Works,SC,Bamberg
2007,1172,Bancroft Municipal Utilities,IA,Kossuth
2007,1175,"Bandera Electric Coop, Inc",TX,Bandera
2007,1175,"Bandera Electric Coop, Inc",TX,Bexar
2007,1175,"Bandera Electric Coop, Inc",TX,Kendall
2007,1175,"Bandera Electric Coop, Inc",TX,Kerr
2007,1175,"Bandera Electric Coop, Inc",TX,Medina
2007,1175,"Bandera Electric Coop, Inc",TX,Real
2007,1175,"Bandera Electric Coop, Inc",TX,Uvalde
2007,1176,City of Bandon,OR,Coos
2007,1176,City of Bandon,OR,Curry
2007,1179,Bangor Hydro-Electric Co,ME,Aroostook
2007,1179,Bangor Hydro-Electric Co,ME,Hancock
2007,1179,Bangor Hydro-Electric Co,ME,Penobscot
2007,1179,Bangor Hydro-Electric Co,ME,Piscataquis
2007,1179,Bangor Hydro-Electric Co,ME,Waldo
2007,1179,Bangor Hydro-Electric Co,ME,Washington
2007,1181,Bangor City of,WI,La Crosse
2007,1181,Bangor City of,WI,Monroe
2007,1192,Banning City of,CA,Riverside
2007,1196,Village of Baraga,MI,Baraga
2007,1201,Barbourville Utility Comm,KY,Knox
2007,1205,City of Bardwell,KY,Carlisle
2007,1208,Town of Bargersville,IN,Johnson
2007,1232,City of Barnesville,GA,Lamar
2007,1233,City of Barnesville,MN,Clay
2007,1251,Barron Electric Coop,WI,Barron
2007,1251,Barron Electric Coop,WI,Burnett
2007,1251,Barron Electric Coop,WI,Chippewa
2007,1251,Barron Electric Coop,WI,Dunn
2007,1251,Barron Electric Coop,WI,Polk
2007,1251,Barron Electric Coop,WI,Rusk
2007,1251,Barron Electric Coop,WI,Sawyer
2007,1251,Barron Electric Coop,WI,Washburn
2007,1273,"Bartlett Electric Coop, Inc",TX,Bell
2007,1273,"Bartlett Electric Coop, Inc",TX,Burleson
2007,1273,"Bartlett Electric Coop, Inc",TX,Milam
2007,1273,"Bartlett Electric Coop, Inc",TX,Williamson
2007,1276,"Barrow Utils & Elec Coop, Inc",AK,North Slope Borough
2007,1278,City of Barron,WI,Barron
2007,1279,Barry Electric Coop,MO,Barry
2007,1279,Barry Electric Coop,MO,McDonald
2007,1283,Bartholomew County Rural E M C,IN,Bartholomew
2007,1283,Bartholomew County Rural E M C,IN,Decatur
2007,1283,Bartholomew County Rural E M C,IN,Jackson
2007,1283,Bartholomew County Rural E M C,IN,Jennings
2007,1287,City of Bartlett,TX,Bell
2007,1287,City of Bartlett,TX,Williamson
2007,1299,"Barton Village, Inc",VT,Orleans
2007,1300,Bartow City of,FL,Polk
2007,1301,"Barton County Elec Coop, Inc",MO,Barton
2007,1301,"Barton County Elec Coop, Inc",MO,Cedar
2007,1301,"Barton County Elec Coop, Inc",MO,Dade
2007,1301,"Barton County Elec Coop, Inc",MO,Jasper
2007,1301,"Barton County Elec Coop, Inc",MO,Vernon
2007,1324,City of Bastrop,TX,Bastrop
2007,1325,City of Batavia,IL,Kane
2007,1326,Village of Bartley,NE,Red Willow
2007,1343,Bath Electric Gas & Water Sys,NY,Steuben
2007,1346,City of Battle Creek,NE,Madison
2007,1353,City of Baudette,MN,Lake of the Woods
2007,1366,City of Bay City,MI,Bay
2007,1367,"Bayfield Electric Coop, Inc",MI,Gogebic
2007,1367,"Bayfield Electric Coop, Inc",WI,Ashland
2007,1367,"Bayfield Electric Coop, Inc",WI,Bayfield
2007,1367,"Bayfield Electric Coop, Inc",WI,Douglas
2007,1367,"Bayfield Electric Coop, Inc",WI,Iron
2007,1367,"Bayfield Electric Coop, Inc",WI,Sawyer
2007,1367,"Bayfield Electric Coop, Inc",WI,Vilas
2007,1374,City of Bayard,NE,Morrill
2007,1386,Village of Beach City,OH,Stark
2007,1386,Village of Beach City,OH,Tuscarawas
2007,1387,City of Benham,KY,Harlan
2007,1417,"Beartooth Electric Coop, Inc",MT,Carbon
2007,1417,"Beartooth Electric Coop, Inc",MT,Stillwater
2007,1417,"Beartooth Electric Coop, Inc",MT,Sweet Grass
2007,1417,"Beartooth Electric Coop, Inc",WY,Park
2007,1427,Beatrice City of,NE,Gage
2007,1434,Beaver City Corporation,UT,Beaver
2007,1435,City of Beaver City,NE,Furnas
2007,1456,City of Bedford,VA,Bedford
2007,1458,"Beauregard Electric Coop, Inc",LA,Allen
2007,1458,"Beauregard Electric Coop, Inc",LA,Beauregard
2007,1458,"Beauregard Electric Coop, Inc",LA,Calcasieu
2007,1458,"Beauregard Electric Coop, Inc",LA,Evangeline
2007,1458,"Beauregard Electric Coop, Inc",LA,Jefferson Davis
